x,y,z,intensity,return_number,number_of_returns,scan_direction_flag,edge_of_flight_line,classification,user_data,point_source_id,scan_angle,gps_time,red,green,blue,nir,wavepacket_index,wavepacket_offset,wavepacket_size,return_point_wave_location,x_t,y_t,z_t,GridID,Confidence
104.812,205.258,46.932,25093,1,1,1,0,5,133,1053,-1099,400030.10430000094,36561,40718,40613,0,0,0,0,0,0,0,0,0,0
105.140,206.080,46.785,25756,3,3,1,0,5,137,1053,-1086,400030.10450000095,36920,41149,44145,0,0,0,0,0,0,0,0,0,0
105.578,206.097,46.674,25441,4,4,1,0,5,139,1053,-1093,400030.10530000093,39546,38066,42902,0,0,0,0,0,0,0,0,0,0
106.294,206.021,46.572,1707,4,4,0,0,2,17,1001,3038,400030.10570000095,4069,2347,4909,0,0,0,0,0,0,0,0,0,0
106.559,206.927,46.413,577,1,1,1,0,2,17,1002,1030,400030.10640000092,2875,2796,7238,0,0,0,0,0,0,0,0,0,0
105.693,206.102,46.357,366,1,1,1,0,2,10,1000,1020,400030.10670000094,476,4245,7043,0,0,0,0,0,0,0,0,0,0
105.719,205.822,46.439,1835,4,5,1,0,2,12,1002,1018,400030.10770000092,3686,5178,6233,0,0,0,0,0,0,0,0,0,0
105.369,205.462,46.592,25624,1,4,0,0,5,132,1051,-1088,400030.10830000095,39617,39547,40103,0,0,0,0,0,0,0,0,0,0
104.449,206.244,46.787,24028,4,5,1,0,5,133,1052,-1094,400030.10880000098,38641,41912,43164,0,0,0,0,0,0,0,0,0,0
104.433,205.406,46.644,24031,1,4,0,0,5,135,1053,-1116,400030.10900000099,38628,41547,42451,0,0,0,0,0,0,0,0,0,0
105.320,205.394,46.808,24808,2,4,1,0,5,134,1051,-1092,400030.11000000098,37565,41963,42821,0,0,0,0,0,0,0,0,0,0
106.125,206.323,46.992,25207,1,5,0,0,5,137,1052,-1108,400030.110500001,39546,41660,40380,0,0,0,0,0,0,0,0,0,0
105.621,205.868,47.094,9545,3,5,0,0,3,52,1017,1714,400030.11150000099,15606,14853,16688,0,0,0,0,0,0,0,0,0,0
104.929,205.432,47.013,9042,1,1,1,0,3,57,1017,-304,400030.11200000101,15878,15818,17402,0,0,0,0,0,0,0,0,0,0
105.855,206.243,47.138,9476,3,4,1,0,3,55,1019,1712,400030.11270000099,14201,14714,19460,0,0,0,0,0,0,0,0,0,0
104.960,206.475,47.097,24648,3,4,0,0,5,139,1052,-1083,400030.11350000097,39488,41129,43905,0,0,0,0,0,0,0,0,0,0
105.672,205.572,47.202,24905,3,5,0,0,5,131,1053,-1060,400030.11390000099,37344,38676,43445,0,0,0,0,0,0,0,0,0,0
105.317,205.846,47.038,24984,3,5,0,0,5,134,1052,-1072,400030.11430000101,38111,39605,44121,0,0,0,0,0,0,0,0,0,0
105.304,205.197,46.856,16484,2,2,1,0,4,94,1034,2391,400030.11530000099,25769,27633,31358,0,0,0,0,0,0,0,0,0,0
105.746,204.885,46.791,16337,2,3,1,0,4,97,1036,2361,400030.11580000102,25217,26535,28262,0,0,0,0,0,0,0,0,0,0
106.645,205.140,46.910,17422,4,4,0,0,4,96,1036,2334,400030.11620000104,28087,28491,29341,0,0,0,0,0,0,0,0,0,0
106.544,204.668,46.837,16364,1,1,1,0,4,90,1034,2320,400030.11660000106,27975,26686,28829,0,0,0,0,0,0,0,0,0,0
106.389,204.535,46.820,16701,1,4,0,0,4,90,1034,2315,400030.11720000108,26277,27418,28753,0,0,0,0,0,0,0,0,0,0
106.191,204.679,46.895,9323,4,5,0,0,3,50,1017,1742,400030.11820000107,12156,17967,16430,0,0,0,0,0,0,0,0,0,0
105.825,205.184,46.938,9437,1,1,1,0,3,55,1018,1718,400030.11860000109,12577,16644,17873,0,0,0,0,0,0,0,0,0,0
106.775,205.797,46.814,8888,4,4,0,0,3,53,1019,1734,400030.11900000111,14252,15841,18706,0,0,0,0,0,0,0,0,0,0
106.533,205.361,46.634,9119,1,1,1,0,3,55,1019,1714,400030.11950000114,13295,15719,17107,0,0,0,0,0,0,0,0,0,0
107.404,204.655,46.500,17384,4,4,0,0,4,95,1034,2313,400030.12030000112,24507,27937,30417,0,0,0,0,0,0,0,0,0,0
107.447,204.307,46.317,17806,1,1,1,0,4,95,1035,2327,400030.1213000011,24028,28753,28278,0,0,0,0,0,0,0,0,0,0
107.409,204.833,46.459,16502,2,2,1,0,4,90,1036,2320,400030.12180000113,24796,27282,30601,0,0,0,0,0,0,0,0,0,0
107.337,204.456,46.461,17382,3,4,0,0,4,98,1034,2305,400030.12270000111,28056,27575,30072,0,0,0,0,0,0,0,0,0,0
106.393,205.260,46.595,25496,4,5,1,0,5,139,1053,-3078,400030.12340000109,38971,39044,41685,0,0,0,0,0,0,0,0,0,0
107.111,204.623,46.660,25562,2,2,0,0,5,134,1051,-3074,400030.12390000111,37070,41116,40406,0,0,0,0,0,0,0,0,0,0
107.051,203.685,46.572,24171,1,1,1,0,5,134,1053,-3104,400030.1249000011,39737,41981,44038,0,0,0,0,0,0,0,0,0,0
107.818,202.959,46.595,25722,5,5,1,1,5,135,1053,-3098,400030.12570000108,38867,38641,42201,0,0,0,0,0,0,0,0,0,0
107.458,202.550,46.411,9560,2,4,0,0,3,55,1018,1702,400030.1262000011,12002,14504,19435,0,0,0,0,0,0,0,0,0,0
106.670,203.165,46.517,9944,1,4,1,0,3,54,1017,1712,400030.12650000112,12552,15343,17490,0,0,0,0,0,0,0,0,0,0
106.555,203.523,46.493,8588,1,5,0,0,3,57,1017,1692,400030.1273000011,14910,16240,19044,0,0,0,0,0,0,0,0,0,0
105.949,203.053,46.393,9358,2,4,1,0,3,52,1019,1667,400030.12800000107,13923,14235,17421,0,0,0,0,0,0,0,0,0,0
105.162,202.909,46.413,9045,1,1,1,0,3,55,1017,1694,400030.12900000106,15079,17704,18294,0,0,0,0,0,0,0,0,0,0
105.136,203.082,46.431,9628,4,4,0,0,3,57,1018,1707,400030.12920000107,13425,14233,17678,0,0,0,0,0,0,0,0,0,0
105.188,202.411,46.316,8308,2,2,0,0,3,53,1018,1681,400030.12950000109,15619,14227,19818,0,0,0,0,0,0,0,0,0,0
105.343,202.707,46.168,9178,1,1,1,1,3,50,1018,1682,400030.13040000107,12359,15435,18930,0,0,0,0,0,0,0,0,0,0
105.921,201.806,46.198,8655,3,5,0,0,3,59,1017,1707,400030.13140000106,14369,15586,17703,0,0,0,0,0,0,0,0,0,0
106.178,202.533,46.384,17266,2,4,0,0,4,95,1035,2291,400030.13220000104,25530,28419,31236,0,0,0,0,0,0,0,0,0,0
106.127,202.150,46.326,16875,4,4,0,0,4,91,1034,2297,400030.13270000106,25701,30030,30904,0,0,0,0,0,0,0,0,0,0
106.802,201.986,46.521,16012,1,1,1,0,4,92,1035,2281,400030.13330000109,25258,28967,30346,0,0,0,0,0,0,0,0,0,0
107.204,202.640,46.334,16405,1,3,1,0,4,95,1035,2290,400030.1334000011,27229,26168,32045,0,0,0,0,0,0,0,0,0,0
106.628,202.976,46.398,16296,3,5,0,0,4,94,1034,2287,400030.13390000112,26374,29358,28694,0,0,0,0,0,0,0,0,0,0
105.763,203.479,46.319,16562,1,1,0,0,4,91,1036,2269,400030.13420000114,24640,27347,28170,0,0,0,0,0,0,0,0,0,0
104.987,202.904,46.475,16782,2,3,1,0,4,95,1035,2283,400030.13440000114,26137,27710,28486,0,0,0,0,0,0,0,0,0,0
104.462,203.038,46.455,17401,1,1,1,0,4,94,1035,2269,400030.13500000117,27292,26568,30252,0,0,0,0,0,0,0,0,0,0
104.047,202.760,46.283,17027,2,4,1,0,4,94,1034,2240,400030.13570000115,25381,27445,30750,0,0,0,0,0,0,0,0,0,0
103.426,203.741,46.343,17025,2,2,0,0,4,95,1036,2269,400030.13640000112,26163,30037,29896,0,0,0,0,0,0,0,0,0,0
104.271,203.479,46.247,25461,1,1,0,0,5,138,1052,-3119,400030.13680000114,38040,39587,42932,0,0,0,0,0,0,0,0,0,0
104.974,204.383,46.333,25253,4,4,0,0,5,132,1053,-3143,400030.13690000115,39634,42069,41534,0,0,0,0,0,0,0,0,0,0
105.653,204.683,46.322,25764,1,1,0,0,5,132,1052,-3125,400030.13780000113,39419,41011,42575,0,0,0,0,0,0,0,0,0,0
105.047,204.736,46.234,25409,3,3,1,0,5,138,1052,-3102,400030.13850000111,37432,39770,40915,0,0,0,0,0,0,0,0,0,0
105.734,205.523,46.050,24278,2,4,0,0,5,133,1051,-3110,400030.1395000011,36007,42137,42305,0,0,0,0,0,0,0,0,0,0
105.947,206.225,45.861,24460,3,4,0,0,5,134,1051,-3093,400030.14030000108,36862,42003,42851,0,0,0,0,0,0,0,0,0,0
106.209,205.465,45.782,24185,5,5,1,0,5,133,1052,-3071,400030.14120000106,37134,38715,42667,0,0,0,0,0,0,0,0,0,0
106.694,205.705,45.692,25548,3,4,0,0,5,136,1052,-3083,400030.14190000104,36659,38859,40986,0,0,0,0,0,0,0,0,0,0
107.687,205.193,45.666,24683,1,2,0,0,5,134,1051,-3065,400030.14220000105,39107,40624,42878,0,0,0,0,0,0,0,0,0,0
107.037,206.147,45.827,25332,3,3,1,0,5,133,1051,-3055,400030.14310000103,38153,38921,41996,0,0,0,0,0,0,0,0,0,0
107.190,207.074,45.921,1364,2,4,1,0,2,13,1001,1018,400030.14360000106,2641,4928,7290,0,0,0,0,0,0,0,0,0,0
107.976,207.162,45.788,224,1,1,1,0,2,13,1002,1010,400030.14410000108,1631,2323,5352,0,0,0,0,0,0,0,0,0,0
107.253,208.047,45.925,1299,1,2,0,0,2,16,1002,1033,400030.14510000107,2109,3203,6479,0,0,0,0,0,0,0,0,0,0
106.489,208.307,45.774,1590,4,4,1,0,2,12,1000,1060,400030.14530000108,3229,3661,4145,0,0,0,0,0,0,0,0,0,0
105.854,207.956,45.722,1549,1,5,1,0,2,16,1002,1062,400030.14550000109,1623,5138,4886,0,0,0,0,0,0,0,0,0,0
106.167,207.248,45.660,146,3,3,0,0,2,14,1002,1038,400030.14630000107,443,2398,6841,0,0,0,0,0,0,0,0,0,0
106.993,206.512,45.705,8,2,2,0,0,2,19,1001,1063,400030.14720000105,2328,5284,7090,0,0,0,0,0,0,0,0,0,0
107.159,206.212,45.795,1647,1,2,1,0,2,13,1000,1071,400030.14740000106,1511,2868,4577,0,0,0,0,0,0,0,0,0,0
106.477,205.233,45.821,518,1,3,0,0,2,19,1000,1066,400030.14830000105,2462,5141,5404,0,0,0,0,0,0,0,0,0,0
105.731,204.720,45.735,1100,1,2,0,0,2,14,1001,1066,400030.14930000104,2770,5036,7451,0,0,0,0,0,0,0,0,0,0
106.045,204.302,45.652,8609,1,2,1,0,3,54,1017,1698,400030.15030000103,14562,15960,17568,0,0,0,0,0,0,0,0,0,0
106.534,204.312,45.848,8683,3,4,1,0,3,50,1018,1685,400030.15050000104,12210,15026,16469,0,0,0,0,0,0,0,0,0,0
106.895,204.546,45.965,9355,1,5,0,0,3,55,1019,1670,400030.15080000105,14057,14308,16120,0,0,0,0,0,0,0,0,0,0
107.376,204.319,46.111,9639,1,1,1,0,3,56,1019,1660,400030.15180000104,14937,15687,18490,0,0,0,0,0,0,0,0,0,0
108.279,204.711,46.043,9532,1,2,1,0,3,59,1017,1655,400030.15190000104,12933,17497,18548,0,0,0,0,0,0,0,0,0,0
109.184,205.453,46.028,25146,2,2,1,0,5,137,1051,-3028,400030.15290000103,38566,40994,41330,0,0,0,0,0,0,0,0,0,0
108.184,206.353,45.840,24169,3,5,1,0,5,132,1051,-3039,400030.15370000101,36015,41937,41386,0,0,0,0,0,0,0,0,0,0
108.494,206.280,45.904,25114,1,4,0,0,5,131,1051,-3056,400030.15430000104,38534,39596,43838,0,0,0,0,0,0,0,0,0,0
108.357,205.396,45.774,25362,2,4,1,0,5,135,1053,-3049,400030.15530000103,38207,42070,41852,0,0,0,0,0,0,0,0,0,0
107.654,206.038,45.896,1465,1,1,1,0,2,15,1001,1076,400030.15630000102,3644,2446,7349,0,0,0,0,0,0,0,0,0,0
106.714,205.500,45.943,246,1,5,1,0,2,10,1002,3103,400030.15670000104,2817,5161,6340,0,0,0,0,0,0,0,0,0,0
106.844,205.515,45.872,1175,2,2,0,0,2,15,1000,3084,400030.15740000102,3212,4464,7335,0,0,0,0,0,0,0,0,0,0
107.678,206.156,45.704,139,3,3,0,0,2,13,1000,3083,400030.15750000102,119,5220,5650,0,0,0,0,0,0,0,0,0,0
106.880,205.533,45.543,1968,4,4,0,0,2,11,1000,3097,400030.15850000101,3,5722,6908,0,0,0,0,0,0,0,0,0,0
107.747,205.206,45.524,249,1,2,0,0,2,16,1002,3070,400030.15880000102,689,3875,4707,0,0,0,0,0,0,0,0,0,0
107.185,204.517,45.417,8204,1,3,0,0,3,55,1019,1664,400030.15930000105,15474,16637,16866,0,0,0,0,0,0,0,0,0,0
106.978,203.638,45.324,9947,1,1,1,0,3,57,1019,1679,400030.16000000102,14009,17723,18551,0,0,0,0,0,0,0,0,0,0
106.148,203.103,45.417,9099,2,4,0,0,3,50,1019,1707,400030.16030000104,15232,17481,18689,0,0,0,0,0,0,0,0,0,0
106.649,202.561,45.231,9398,4,4,1,0,3,59,1019,1695,400030.16100000101,14792,14879,19941,0,0,0,0,0,0,0,0,0,0
106.631,202.022,45.243,8842,1,4,0,0,3,51,1018,1685,400030.16150000104,15472,16316,18725,0,0,0,0,0,0,0,0,0,0
106.965,202.640,45.272,9563,1,2,0,0,3,53,1018,1701,400030.16190000105,14668,17286,18370,0,0,0,0,0,0,0,0,0,0
106.273,202.070,45.199,25544,1,1,0,1,5,137,1053,-3078,400030.16250000108,39026,40653,41300,0,0,0,0,0,0,0,0,0,0
105.976,202.218,45.031,25845,2,2,0,0,5,130,1053,-3077,400030.16310000111,36347,40612,40372,0,0,0,0,0,0,0,0,0,0
106.918,203.082,44.904,24735,1,1,1,0,5,130,1052,-3094,400030.16390000109,39567,38681,41671,0,0,0,0,0,0,0,0,0,0
107.352,203.253,45.024,24414,4,4,1,0,5,130,1051,-5110,400030.16470000107,38287,38944,40801,0,0,0,0,0,0,0,0,0,0
107.590,204.072,45.140,24947,2,3,0,0,5,131,1053,-5083,400030.16500000108,36240,39219,40903,0,0,0,0,0,0,0,0,0,0
106.682,203.687,45.007,24879,5,5,0,0,5,135,1053,-5080,400030.16580000106,38242,39140,42370,0,0,0,0,0,0,0,0,0,0
105.755,203.067,44.945,24043,1,3,0,0,5,137,1053,-5064,400030.16630000109,39757,40549,41628,0,0,0,0,0,0,0,0,0,0
106.197,202.559,45.094,24687,1,1,1,0,5,130,1052,-5039,400030.16730000108,36984,39627,43895,0,0,0,0,0,0,0,0,0,0
105.390,201.926,44.979,1192,2,2,1,0,2,15,1002,3054,400030.16800000105,1705,3769,4265,0,0,0,0,0,0,0,0,0,0
105.739,202.507,44.902,343,1,2,0,0,2,10,1000,3068,400030.16860000108,1889,3404,5997,0,0,0,0,0,0,0,0,0,0
106.612,203.489,44.709,1822,2,3,0,0,2,13,1001,3042,400030.1690000011,3302,3209,5209,0,0,0,0,0,0,0,0,0,0
106.981,203.904,44.738,481,2,5,0,0,2,18,1000,3016,400030.17000000109,531,5122,6927,0,0,0,0,0,0,0,0,0,0
106.382,203.515,44.921,368,1,1,0,0,2,13,1000,3015,400030.17060000112,1961,2127,7480,0,0,0,0,0,0,0,0,0,0
106.541,204.149,44.762,971,2,2,1,0,2,12,1000,3030,400030.17160000111,3830,3870,7704,0,0,0,0,0,0,0,0,0,0
106.610,205.034,44.591,1691,2,5,0,0,2,17,1002,3053,400030.17210000113,900,4225,5906,0,0,0,0,0,0,0,0,0,0
107.528,205.247,44.414,8530,1,1,1,0,3,56,1017,1679,400030.17250000115,13777,16310,17155,0,0,0,0,0,0,0,0,0,0
108.409,204.396,44.429,9952,3,3,1,0,3,52,1018,1703,400030.17270000116,14775,14354,17832,0,0,0,0,0,0,0,0,0,0
108.578,205.260,44.473,9456,1,2,1,0,3,52,1018,1678,400030.17370000115,13681,14359,16772,0,0,0,0,0,0,0,0,0,0
107.737,205.616,44.601,9091,1,1,1,0,3,56,1019,1675,400030.17440000112,15164,15467,17569,0,0,0,0,0,0,0,0,0,0
108.474,205.480,44.636,8796,2,2,1,0,3,50,1018,1669,400030.17490000115,13465,14271,16781,0,0,0,0,0,0,0,0,0,0
108.917,206.038,44.695,9783,1,3,1,0,3,57,1018,1657,400030.17570000113,15272,14359,20096,0,0,0,0,0,0,0,0,0,0
108.768,206.778,44.616,17790,1,1,1,0,4,97,1034,2265,400030.1764000011,25287,29672,30387,0,0,0,0,0,0,0,0,0,0
108.292,207.018,44.500,17835,1,3,1,0,4,90,1034,4268,400030.17700000113,25426,27846,31768,0,0,0,0,0,0,0,0,0,0
108.990,207.808,44.421,17408,2,2,0,0,4,98,1035,4262,400030.17780000111,27980,26357,29899,0,0,0,0,0,0,0,0,0,0
109.699,208.113,44.474,24337,1,2,1,0,5,139,1053,-5036,400030.1788000011,37428,39081,42144,0,0,0,0,0,0,0,0,0,0
108.792,208.940,44.520,25047,2,2,1,0,5,139,1052,-5026,400030.17980000109,39425,40289,42167,0,0,0,0,0,0,0,0,0,0
109.390,209.341,44.711,24743,4,5,1,0,5,132,1052,-5001,400030.17990000109,38061,38100,43184,0,0,0,0,0,0,0,0,0,0
109.361,209.362,44.865,8737,3,4,0,0,3,56,1017,1679,400030.18020000111,13882,17300,17609,0,0,0,0,0,0,0,0,0,0
110.037,209.478,45.052,9938,2,2,1,0,3,58,1018,1658,400030.18060000113,15850,15533,17100,0,0,0,0,0,0,0,0,0,0
110.273,208.621,44.955,9590,3,4,0,0,3,52,1017,1659,400030.18080000114,15990,17884,18484,0,0,0,0,0,0,0,0,0,0
109.770,209.019,45.026,9441,4,4,1,0,3,55,1018,1653,400030.18150000111,15920,17857,17865,0,0,0,0,0,0,0,0,0,0
109.316,208.152,45.040,9089,3,5,0,0,3,54,1017,1630,400030.18210000114,15981,15816,18700,0,0,0,0,0,0,0,0,0,0
109.482,208.607,45.214,9445,1,1,1,0,3,58,1017,1619,400030.18260000116,14520,16747,18604,0,0,0,0,0,0,0,0,0,0
109.444,208.880,45.213,8949,1,1,1,0,3,51,1019,1616,400030.18320000119,15491,14984,18590,0,0,0,0,0,0,0,0,0,0
109.119,209.433,45.045,8526,1,1,0,0,3,50,1017,1588,400030.18410000118,13401,14383,19806,0,0,0,0,0,0,0,0,0,0
108.886,210.277,45.077,8441,1,2,1,0,3,53,1018,1558,400030.18470000121,12870,17393,16500,0,0,0,0,0,0,0,0,0,0
108.703,209.440,45.066,8246,1,2,1,0,3,57,1017,1536,400030.18550000119,13755,16276,18793,0,0,0,0,0,0,0,0,0,0
109.431,209.438,45.194,16616,2,4,1,0,4,94,1036,4259,400030.18600000121,24534,27042,31758,0,0,0,0,0,0,0,0,0,0
108.564,210.278,45.076,16368,4,5,0,0,4,95,1034,4264,400030.18640000123,27866,26676,28572,0,0,0,0,0,0,0,0,0,0
109.170,210.708,45.241,16495,1,4,0,0,4,96,1036,4265,400030.18720000121,27087,28775,28497,0,0,0,0,0,0,0,0,0,0
109.326,210.508,45.379,16576,1,3,0,0,4,95,1034,4276,400030.18790000118,24612,29934,30272,0,0,0,0,0,0,0,0,0,0
108.406,210.345,45.450,16450,1,2,1,1,4,99,1034,4275,400030.18860000116,26471,26417,29391,0,0,0,0,0,0,0,0,0,0
107.747,210.738,45.388,16369,2,5,1,0,4,90,1034,4248,400030.18930000113,26166,26663,28777,0,0,0,0,0,0,0,0,0,0
107.717,211.379,45.222,25070,2,3,1,0,5,135,1052,-5029,400030.18960000115,37996,38176,41561,0,0,0,0,0,0,0,0,0,0
108.635,211.233,45.101,25343,3,4,1,0,5,135,1051,-5014,400030.19040000113,39313,39870,42924,0,0,0,0,0,0,0,0,0,0
108.214,211.020,45.270,25003,2,2,0,0,5,135,1053,-4997,400030.19050000113,36450,39389,41721,0,0,0,0,0,0,0,0,0,0
108.180,210.025,45.197,24341,3,3,0,0,5,136,1051,-4982,400030.19070000114,36036,38761,43440,0,0,0,0,0,0,0,0,0,0
107.546,210.346,45.362,25455,1,2,1,0,5,134,1051,-4974,400030.19160000113,36929,39896,41217,0,0,0,0,0,0,0,0,0,0
107.810,210.623,45.246,89,1,1,0,0,2,19,1001,3026,400030.19240000111,3641,4586,5579,0,0,0,0,0,0,0,0,0,0
108.411,210.967,45.329,152,3,4,0,0,2,16,1001,3031,400030.19270000112,2607,5265,7315,0,0,0,0,0,0,0,0,0,0
109.115,211.180,45.468,342,1,4,0,0,2,18,1001,3003,400030.19370000111,97,5880,4435,0,0,0,0,0,0,0,0,0,0
109.625,210.509,45.616,565,1,1,1,0,2,13,1000,2982,400030.19380000111,124,4092,7994,0,0,0,0,0,0,0,0,0,0
109.659,210.586,45.656,892,2,5,0,0,2,17,1002,2996,400030.19400000112,238,5967,6543,0,0,0,0,0,0,0,0,0,0
109.594,211.119,45.822,708,5,5,0,0,2,11,1001,2982,400030.19440000114,1534,4151,4617,0,0,0,0,0,0,0,0,0,0
109.433,212.100,45.957,873,3,4,1,0,2,11,1002,2954,400030.19460000115,1514,2486,6778,0,0,0,0,0,0,0,0,0,0
110.316,212.104,46.079,1374,1,4,0,0,2,11,1001,2961,400030.19560000114,3791,3214,4271,0,0,0,0,0,0,0,0,0,0
111.250,211.988,46.135,686,4,4,1,0,2,15,1001,2969,400030.19630000112,225,4661,6886,0,0,0,0,0,0,0,0,0,0
111.495,212.793,45.994,9778,2,2,0,0,3,59,1017,1517,400030.1971000011,15793,16250,17432,0,0,0,0,0,0,0,0,0,0
111.619,213.409,45.870,8965,1,1,1,0,3,59,1017,1495,400030.19810000109,12091,17577,18291,0,0,0,0,0,0,0,0,0,0
112.499,214.084,45.908,8520,2,3,1,0,3,55,1019,1471,400030.19900000107,13824,17665,19191,0,0,0,0,0,0,0,0,0,0
113.249,213.574,46.007,16769,2,5,0,1,4,91,1035,4268,400030.19930000108,27703,28067,31769,0,0,0,0,0,0,0,0,0,0
113.971,213.709,45.867,16239,3,3,0,0,4,99,1036,4294,400030.20000000106,25584,26941,32094,0,0,0,0,0,0,0,0,0,0
113.845,214.084,45.820,16048,1,3,1,0,4,97,1034,4302,400030.20030000107,26344,26560,31247,0,0,0,0,0,0,0,0,0,0
113.956,213.643,45.957,17216,1,1,0,0,4,98,1035,4274,400030.20060000109,25278,27846,29049,0,0,0,0,0,0,0,0,0,0
114.417,213.886,45.877,17784,1,3,1,0,4,93,1035,2298,400030.20130000106,24068,28918,30676,0,0,0,0,0,0,0,0,0,0
113.814,213.016,46.046,17664,1,4,0,0,4,94,1034,2316,400030.20220000105,25725,26368,28118,0,0,0,0,0,0,0,0,0,0
113.507,212.247,46.150,17079,3,5,0,0,4,96,1034,2314,400030.20290000102,24515,26584,30056,0,0,0,0,0,0,0,0,0,0
113.608,212.253,46.323,16486,1,1,1,0,4,97,1034,2310,400030.20310000103,24962,26104,30734,0,0,0,0,0,0,0,0,0,0
113.756,212.110,46.331,8201,3,3,1,0,3,54,1017,3501,400030.20410000102,14051,14508,19888,0,0,0,0,0,0,0,0,0,0
113.952,211.269,46.383,8086,1,1,0,0,3,53,1019,3478,400030.20450000104,15384,14519,18215,0,0,0,0,0,0,0,0,0,0
113.351,211.440,46.556,9162,1,4,0,0,3,56,1017,3487,400030.20490000106,13306,16014,18265,0,0,0,0,0,0,0,0,0,0
112.998,210.963,46.501,8937,2,2,1,0,3,59,1017,3468,400030.20520000107,14683,17170,19865,0,0,0,0,0,0,0,0,0,0
113.181,211.371,46.573,16173,3,3,0,0,4,93,1035,2305,400030.20530000108,24462,27028,29152,0,0,0,0,0,0,0,0,0,0
112.642,211.117,46.766,17768,3,4,0,0,4,90,1036,2298,400030.20620000106,26132,26966,30877,0,0,0,0,0,0,0,0,0,0
111.940,211.833,46.667,17797,1,1,0,0,4,95,1034,2324,400030.20710000105,24449,27475,30109,0,0,0,0,0,0,0,0,0,0
112.289,211.816,46.830,17040,2,2,0,0,4,97,1035,2352,400030.20770000108,25440,27389,31506,0,0,0,0,0,0,0,0,0,0
111.659,211.430,46.837,17943,3,5,1,0,4,96,1036,2324,400030.20840000105,25934,27354,29118,0,0,0,0,0,0,0,0,0,0
110.847,211.212,46.723,16631,5,5,0,0,4,90,1034,2295,400030.20850000106,24833,29259,31768,0,0,0,0,0,0,0,0,0,0
110.936,210.660,46.673,1391,2,2,1,0,2,17,1001,2940,400030.20910000108,2298,4695,8056,0,0,0,0,0,0,0,0,0,0
110.172,210.925,46.818,658,2,2,1,0,2,12,1001,2963,400030.2094000011,1703,2783,4605,0,0,0,0,0,0,0,0,0,0
110.911,210.550,47.018,1058,5,5,0,0,2,13,1002,2945,400030.21020000108,3868,3961,5577,0,0,0,0,0,0,0,0,0,0
111.860,210.391,47.065,558,3,4,1,0,2,10,1002,2969,400030.21080000111,3685,6036,6281,0,0,0,0,0,0,0,0,0,0
112.674,210.395,46.963,9948,3,4,1,0,3,54,1018,3472,400030.21100000112,13448,14477,19102,0,0,0,0,0,0,0,0,0,0
112.808,211.098,46.998,8441,5,5,0,0,3,52,1019,3465,400030.21170000109,14612,16396,19874,0,0,0,0,0,0,0,0,0,0
112.491,210.271,47.012,8175,1,1,0,0,3,53,1017,3440,400030.21200000111,15328,14840,16329,0,0,0,0,0,0,0,0,0,0
112.083,209.463,46.955,16507,5,5,1,0,4,95,1034,2321,400030.21260000113,25812,26830,31606,0,0,0,0,0,0,0,0,0,0
111.292,210.065,46.802,16856,2,3,0,0,4,95,1035,2335,400030.21280000114,24045,26530,31967,0,0,0,0,0,0,0,0,0,0
110.728,211.008,46.707,17280,1,1,0,0,4,90,1034,2313,400030.21330000117,24220,29460,28705,0,0,0,0,0,0,0,0,0,0
110.492,211.912,46.752,17620,2,2,1,0,4,95,1035,2292,400030.21340000117,27182,28479,30548,0,0,0,0,0,0,0,0,0,0
110.406,211.967,46.799,16670,2,5,1,0,4,92,1034,2294,400030.21370000119,26934,26403,29207,0,0,0,0,0,0,0,0,0,0
109.580,211.421,46.767,17323,2,5,0,0,4,91,1035,2312,400030.21450000117,25487,28201,31870,0,0,0,0,0,0,0,0,0,0
110.248,211.694,46.811,16642,4,4,0,0,4,91,1034,2340,400030.21530000115,26170,27336,29284,0,0,0,0,0,0,0,0,0,0
109.493,211.693,46.995,8435,1,1,0,0,3,52,1018,3459,400030.21630000114,13827,17355,18444,0,0,0,0,0,0,0,0,0,0
110.065,211.150,46.934,9478,2,2,1,0,3,56,1017,3467,400030.21650000114,13978,14902,20159,0,0,0,0,0,0,0,0,0,0
110.684,211.539,47.003,9116,1,3,1,0,3,59,1019,3439,400030.21660000115,13404,17472,18552,0,0,0,0,0,0,0,0,0,0
110.060,212.201,47.065,9774,1,2,0,0,3,56,1019,3415,400030.21670000115,12707,14146,19748,0,0,0,0,0,0,0,0,0,0
109.851,211.728,46.941,16305,3,3,0,0,4,95,1035,2316,400030.21700000117,25276,27128,29901,0,0,0,0,0,0,0,0,0,0
110.454,212.721,47.072,17421,2,5,1,0,4,93,1035,2331,400030.21740000119,26572,26394,31893,0,0,0,0,0,0,0,0,0,0
109.976,213.108,46.894,16375,1,2,1,0,4,93,1034,2344,400030.21820000117,28068,28581,29909,0,0,0,0,0,0,0,0,0,0
109.375,212.790,46.737,17495,3,4,1,0,4,90,1034,2362,400030.21850000118,25440,28109,28836,0,0,0,0,0,0,0,0,0,0
110.265,213.694,46.868,16830,2,2,0,0,4,92,1035,2364,400030.2189000012,24649,26860,31747,0,0,0,0,0,0,0,0,0,0
110.436,213.588,46.889,16405,4,5,1,0,4,92,1035,2347,400030.21920000121,24516,27182,30559,0,0,0,0,0,0,0,0,0,0
109.986,213.159,46.794,1958,3,3,0,0,2,14,1002,2955,400030.21930000122,3255,5134,6321,0,0,0,0,0,0,0,0,0,0
