x,y,z,intensity,return_number,number_of_returns,scan_direction_flag,edge_of_flight_line,classification,user_data,point_source_id,scan_angle,gps_time,red,green,blue,nir,wavepacket_index,wavepacket_offset,wavepacket_size,return_point_wave_location,x_t,y_t,z_t,GridID,Confidence
103.360,202.060,47.017,25180,1,1,1,0,5,130,1053,1007,400030.09710000089,38930,39546,41907,28140,0,0,0,0,0,0,0,100547,0.0549999997
104.111,201.932,46.998,25956,2,2,0,0,5,135,1053,-1002,400030.0973000009,37550,40480,41576,30243,0,0,0,0,0,0,0,100550,0.916999996
104.343,202.932,46.853,24873,3,5,0,0,5,131,1053,-977,400030.09750000091,37119,41136,42341,27011,0,0,0,0,0,0,0,100553,0.365999997
103.576,203.503,46.769,25598,1,2,1,0,5,133,1051,-991,400030.09770000092,39536,39220,43362,29688,0,0,0,0,0,0,0,100556,0.545000017
104.092,204.406,46.643,24965,1,1,1,0,5,139,1053,-1010,400030.09790000092,36140,42012,41679,29913,0,0,0,0,0,0,0,100559,0.0529999994
104.176,204.799,46.842,25606,2,2,0,0,5,139,1052,-1001,400030.0987000009,37283,42034,42132,28791,0,0,0,0,0,0,0,100563,0.119000003
104.594,205.644,46.680,24884,3,3,1,0,5,135,1052,-1013,400030.09940000088,38437,38387,43711,29685,0,0,0,0,0,0,0,100565,0.462000012
104.150,205.456,46.615,24225,1,2,1,0,5,136,1051,-1039,400030.09970000089,36314,40816,42467,30669,0,0,0,0,0,0,0,100569,0.611000001
104.134,205.173,46.615,1973,1,1,0,0,2,14,1002,3067,400030.10030000092,2912,2073,6600,1667,0,0,0,0,0,0,0,100570,0.335999995
104.015,204.405,46.774,1054,1,4,0,0,2,10,1000,3057,400030.10070000094,993,4126,4618,3445,0,0,0,0,0,0,0,100574,0.532999992
104.985,204.635,46.708,1678,3,5,0,0,2,11,1002,3046,400030.10130000097,2844,2244,6220,3102,0,0,0,0,0,0,0,100577,0.449999988
104.189,204.401,46.886,1389,1,3,0,0,2,12,1001,3038,400030.10230000096,2262,2676,4439,300,0,0,0,0,0,0,0,100579,0.852999985
104.248,204.187,46.883,24992,3,3,1,0,5,139,1051,-1033,400030.10270000098,36785,39546,41027,27724,0,0,0,0,0,0,0,100582,0.356999993
104.387,204.785,47.030,24182,1,4,0,0,5,137,1052,-1055,400030.10350000096,36033,41572,40893,30452,0,0,0,0,0,0,0,100585,0.718999982
105.011,204.434,47.070,25408,1,2,1,0,5,134,1053,-1085,400030.10360000096,39425,39461,43114,30539,0,0,0,0,0,0,0,100590,0.433999985
104.812,205.258,46.932,25093,1,1,1,0,5,133,1053,-1099,400030.10430000094,36561,40718,40613,30344,0,0,0,0,0,0,0,100592,0.0120000001
105.140,206.080,46.785,25756,3,3,1,0,5,137,1053,-1086,400030.10450000095,36920,41149,44145,31028,0,0,0,0,0,0,0,100594,0.828000009
105.578,206.097,46.674,25441,4,4,1,0,5,139,1053,-1093,400030.10530000093,39546,38066,42902,28606,0,0,0,0,0,0,0,100598,0.0549999997
106.294,206.021,46.572,1707,4,4,0,0,2,17,1001,3038,400030.10570000095,4069,2347,4909,2328,0,0,0,0,0,0,0,100602,0.86500001
106.559,206.927,46.413,577,1,1,1,0,2,17,1002,1030,400030.10640000092,2875,2796,7238,753,0,0,0,0,0,0,0,100603,0.317000002
105.693,206.102,46.357,366,1,1,1,0,2,10,1000,1020,400030.10670000094,476,4245,7043,536,0,0,0,0,0,0,0,100607,0.209000006
105.719,205.822,46.439,1835,4,5,1,0,2,12,1002,1018,400030.10770000092,3686,5178,6233,2679,0,0,0,0,0,0,0,100611,0.538999975
105.369,205.462,46.592,25624,1,4,0,0,5,132,1051,-1088,400030.10830000095,39617,39547,40103,29521,0,0,0,0,0,0,0,100612,0.754000008
104.449,206.244,46.787,24028,4,5,1,0,5,133,1052,-1094,400030.10880000098,38641,41912,43164,30734,0,0,0,0,0,0,0,100617,0.00100000005
104.433,205.406,46.644,24031,1,4,0,0,5,135,1053,-1116,400030.10900000099,38628,41547,42451,27452,0,0,0,0,0,0,0,100618,0.361000001
105.320,205.394,46.808,24808,2,4,1,0,5,134,1051,-1092,400030.11000000098,37565,41963,42821,28596,0,0,0,0,0,0,0,100622,0.75
106.125,206.323,46.992,25207,1,5,0,0,5,137,1052,-1108,400030.110500001,39546,41660,40380,30616,0,0,0,0,0,0,0,100624,0.287999988
105.621,205.868,47.094,9545,3,5,0,0,3,52,1017,1714,400030.11150000099,15606,14853,16688,10474,0,0,0,0,0,0,0,100627,0.535000026
104.929,205.432,47.013,9042,1,1,1,0,3,57,1017,-304,400030.11200000101,15878,15818,17402,11823,0,0,0,0,0,0,0,100631,0.94599998
105.855,206.243,47.138,9476,3,4,1,0,3,55,1019,1712,400030.11270000099,14201,14714,19460,9978,0,0,0,0,0,0,0,100635,0.00899999961
104.960,206.475,47.097,24648,3,4,0,0,5,139,1052,-1083,400030.11350000097,39488,41129,43905,27613,0,0,0,0,0,0,0,100638,0.568000019
105.672,205.572,47.202,24905,3,5,0,0,5,131,1053,-1060,400030.11390000099,37344,38676,43445,29993,0,0,0,0,0,0,0,100640,0.162
105.317,205.846,47.038,24984,3,5,0,0,5,134,1052,-1072,400030.11430000101,38111,39605,44121,27008,0,0,0,0,0,0,0,100643,0.158000007
105.304,205.197,46.856,16484,2,2,1,0,4,94,1034,2391,400030.11530000099,25769,27633,31358,19440,0,0,0,0,0,0,0,100647,0.778999984
105.746,204.885,46.791,16337,2,3,1,0,4,97,1036,2361,400030.11580000102,25217,26535,28262,19849,0,0,0,0,0,0,0,100650,0.681999981
106.645,205.140,46.910,17422,4,4,0,0,4,96,1036,2334,400030.11620000104,28087,28491,29341,21568,0,0,0,0,0,0,0,100653,0.31099999
106.544,204.668,46.837,16364,1,1,1,0,4,90,1034,2320,400030.11660000106,27975,26686,28829,21451,0,0,0,0,0,0,0,100656,0.757000029
106.389,204.535,46.820,16701,1,4,0,0,4,90,1034,2315,400030.11720000108,26277,27418,28753,18237,0,0,0,0,0,0,0,100657,0.347000003
106.191,204.679,46.895,9323,4,5,0,0,3,50,1017,1742,400030.11820000107,12156,17967,16430,10246,0,0,0,0,0,0,0,100661,0.108999997
105.825,205.184,46.938,9437,1,1,1,0,3,55,1018,1718,400030.11860000109,12577,16644,17873,10223,0,0,0,0,0,0,0,100664,0.911000013
106.775,205.797,46.814,8888,4,4,0,0,3,53,1019,1734,400030.11900000111,14252,15841,18706,12580,0,0,0,0,0,0,0,100666,0.426999986
106.533,205.361,46.634,9119,1,1,1,0,3,55,1019,1714,400030.11950000114,13295,15719,17107,9838,0,0,0,0,0,0,0,100671,0.685000002
107.404,204.655,46.500,17384,4,4,0,0,4,95,1034,2313,400030.12030000112,24507,27937,30417,18373,0,0,0,0,0,0,0,100672,0.0860000029
107.447,204.307,46.317,17806,1,1,1,0,4,95,1035,2327,400030.1213000011,24028,28753,28278,20462,0,0,0,0,0,0,0,100677,0.0189999994
107.409,204.833,46.459,16502,2,2,1,0,4,90,1036,2320,400030.12180000113,24796,27282,30601,21417,0,0,0,0,0,0,0,100678,0.147
107.337,204.456,46.461,17382,3,4,0,0,4,98,1034,2305,400030.12270000111,28056,27575,30072,21102,0,0,0,0,0,0,0,100683,0.671000004
106.393,205.260,46.595,25496,4,5,1,0,5,139,1053,-3078,400030.12340000109,38971,39044,41685,30089,0,0,0,0,0,0,0,100684,0.0829999968
107.111,204.623,46.660,25562,2,2,0,0,5,134,1051,-3074,400030.12390000111,37070,41116,40406,28888,0,0,0,0,0,0,0,100687,0.0240000002
107.051,203.685,46.572,24171,1,1,1,0,5,134,1053,-3104,400030.1249000011,39737,41981,44038,30476,0,0,0,0,0,0,0,100691,0.266000003
107.818,202.959,46.595,25722,5,5,1,1,5,135,1053,-3098,400030.12570000108,38867,38641,42201,29199,0,0,0,0,0,0,0,100695,0.70599997
107.458,202.550,46.411,9560,2,4,0,0,3,55,1018,1702,400030.1262000011,12002,14504,19435,9288,0,0,0,0,0,0,0,100698,0.0839999989
106.670,203.165,46.517,9944,1,4,1,0,3,54,1017,1712,400030.12650000112,12552,15343,17490,12751,0,0,0,0,0,0,0,100699,0.109999999
106.555,203.523,46.493,8588,1,5,0,0,3,57,1017,1692,400030.1273000011,14910,16240,19044,13003,0,0,0,0,0,0,0,100703,0.67900002
105.949,203.053,46.393,9358,2,4,1,0,3,52,1019,1667,400030.12800000107,13923,14235,17421,10300,0,0,0,0,0,0,0,100705,0.298000008
105.162,202.909,46.413,9045,1,1,1,0,3,55,1017,1694,400030.12900000106,15079,17704,18294,12161,0,0,0,0,0,0,0,100709,0.870999992
105.136,203.082,46.431,9628,4,4,0,0,3,57,1018,1707,400030.12920000107,13425,14233,17678,11375,0,0,0,0,0,0,0,100712,0.0140000004
105.188,202.411,46.316,8308,2,2,0,0,3,53,1018,1681,400030.12950000109,15619,14227,19818,10731,0,0,0,0,0,0,0,100714,0.836000025
105.343,202.707,46.168,9178,1,1,1,1,3,50,1018,1682,400030.13040000107,12359,15435,18930,12625,0,0,0,0,0,0,0,100719,0.970000029
105.921,201.806,46.198,8655,3,5,0,0,3,59,1017,1707,400030.13140000106,14369,15586,17703,10089,0,0,0,0,0,0,0,100720,0.317999989
106.178,202.533,46.384,17266,2,4,0,0,4,95,1035,2291,400030.13220000104,25530,28419,31236,20518,0,0,0,0,0,0,0,100724,0.968999982
106.127,202.150,46.326,16875,4,4,0,0,4,91,1034,2297,400030.13270000106,25701,30030,30904,21560,0,0,0,0,0,0,0,100728,0.912999988
106.802,201.986,46.521,16012,1,1,1,0,4,92,1035,2281,400030.13330000109,25258,28967,30346,19437,0,0,0,0,0,0,0,100729,0.446999997
107.204,202.640,46.334,16405,1,3,1,0,4,95,1035,2290,400030.1334000011,27229,26168,32045,18851,0,0,0,0,0,0,0,100733,0.254000008
106.628,202.976,46.398,16296,3,5,0,0,4,94,1034,2287,400030.13390000112,26374,29358,28694,20224,0,0,0,0,0,0,0,100736,0.333999991
105.763,203.479,46.319,16562,1,1,0,0,4,91,1036,2269,400030.13420000114,24640,27347,28170,18846,0,0,0,0,0,0,0,100739,0.0419999994
104.987,202.904,46.475,16782,2,3,1,0,4,95,1035,2283,400030.13440000114,26137,27710,28486,21460,0,0,0,0,0,0,0,100741,0.352999985
104.462,203.038,46.455,17401,1,1,1,0,4,94,1035,2269,400030.13500000117,27292,26568,30252,18946,0,0,0,0,0,0,0,100744,0.987999976
104.047,202.760,46.283,17027,2,4,1,0,4,94,1034,2240,400030.13570000115,25381,27445,30750,21165,0,0,0,0,0,0,0,100748,0.244000003
103.426,203.741,46.343,17025,2,2,0,0,4,95,1036,2269,400030.13640000112,26163,30037,29896,20545,0,0,0,0,0,0,0,100752,0.175999999
104.271,203.479,46.247,25461,1,1,0,0,5,138,1052,-3119,400030.13680000114,38040,39587,42932,31069,0,0,0,0,0,0,0,100754,0.958999991
104.974,204.383,46.333,25253,4,4,0,0,5,132,1053,-3143,400030.13690000115,39634,42069,41534,27845,0,0,0,0,0,0,0,100757,0.950999975
105.653,204.683,46.322,25764,1,1,0,0,5,132,1052,-3125,400030.13780000113,39419,41011,42575,30533,0,0,0,0,0,0,0,100761,0.488999993
105.047,204.736,46.234,25409,3,3,1,0,5,138,1052,-3102,400030.13850000111,37432,39770,40915,29388,0,0,0,0,0,0,0,100764,0.419
105.734,205.523,46.050,24278,2,4,0,0,5,133,1051,-3110,400030.1395000011,36007,42137,42305,30357,0,0,0,0,0,0,0,100765,0.0839999989
105.947,206.225,45.861,24460,3,4,0,0,5,134,1051,-3093,400030.14030000108,36862,42003,42851,28081,0,0,0,0,0,0,0,100768,0.237000003
106.209,205.465,45.782,24185,5,5,1,0,5,133,1052,-3071,400030.14120000106,37134,38715,42667,29225,0,0,0,0,0,0,0,100772,0.870999992
106.694,205.705,45.692,25548,3,4,0,0,5,136,1052,-3083,400030.14190000104,36659,38859,40986,30627,0,0,0,0,0,0,0,100775,0.788999975
107.687,205.193,45.666,24683,1,2,0,0,5,134,1051,-3065,400030.14220000105,39107,40624,42878,27109,0,0,0,0,0,0,0,100779,0.175999999
107.037,206.147,45.827,25332,3,3,1,0,5,133,1051,-3055,400030.14310000103,38153,38921,41996,30935,0,0,0,0,0,0,0,100782,0.178000003
107.190,207.074,45.921,1364,2,4,1,0,2,13,1001,1018,400030.14360000106,2641,4928,7290,2593,0,0,0,0,0,0,0,100784,0.158000007
107.976,207.162,45.788,224,1,1,1,0,2,13,1002,1010,400030.14410000108,1631,2323,5352,1725,0,0,0,0,0,0,0,100788,0.171000004
107.253,208.047,45.925,1299,1,2,0,0,2,16,1002,1033,400030.14510000107,2109,3203,6479,2647,0,0,0,0,0,0,0,100789,0.0579999983
106.489,208.307,45.774,1590,4,4,1,0,2,12,1000,1060,400030.14530000108,3229,3661,4145,3024,0,0,0,0,0,0,0,100792,0.0780000016
105.854,207.956,45.722,1549,1,5,1,0,2,16,1002,1062,400030.14550000109,1623,5138,4886,1553,0,0,0,0,0,0,0,100795,0.838
106.167,207.248,45.660,146,3,3,0,0,2,14,1002,1038,400030.14630000107,443,2398,6841,554,0,0,0,0,0,0,0,100799,0.787
106.993,206.512,45.705,8,2,2,0,0,2,19,1001,1063,400030.14720000105,2328,5284,7090,2670,0,0,0,0,0,0,0,100803,0.232999995
107.159,206.212,45.795,1647,1,2,1,0,2,13,1000,1071,400030.14740000106,1511,2868,4577,2463,0,0,0,0,0,0,0,100804,0.374000013
106.477,205.233,45.821,518,1,3,0,0,2,19,1000,1066,400030.14830000105,2462,5141,5404,567,0,0,0,0,0,0,0,100809,0.630999982
105.731,204.720,45.735,1100,1,2,0,0,2,14,1001,1066,400030.14930000104,2770,5036,7451,4061,0,0,0,0,0,0,0,100810,0.912
106.045,204.302,45.652,8609,1,2,1,0,3,54,1017,1698,400030.15030000103,14562,15960,17568,9141,0,0,0,0,0,0,0,100815,0.989000022
106.534,204.312,45.848,8683,3,4,1,0,3,50,1018,1685,400030.15050000104,12210,15026,16469,12211,0,0,0,0,0,0,0,100817,0.92900002
106.895,204.546,45.965,9355,1,5,0,0,3,55,1019,1670,400030.15080000105,14057,14308,16120,11636,0,0,0,0,0,0,0,100820,0.838999987
107.376,204.319,46.111,9639,1,1,1,0,3,56,1019,1660,400030.15180000104,14937,15687,18490,9113,0,0,0,0,0,0,0,100822,0.172000006
108.279,204.711,46.043,9532,1,2,1,0,3,59,1017,1655,400030.15190000104,12933,17497,18548,10361,0,0,0,0,0,0,0,100826,0.345999986
109.184,205.453,46.028,25146,2,2,1,0,5,137,1051,-3028,400030.15290000103,38566,40994,41330,28120,0,0,0,0,0,0,0,100828,0.89200002
108.184,206.353,45.840,24169,3,5,1,0,5,132,1051,-3039,400030.15370000101,36015,41937,41386,29516,0,0,0,0,0,0,0,100831,0.179000005
108.494,206.280,45.904,25114,1,4,0,0,5,131,1051,-3056,400030.15430000104,38534,39596,43838,29891,0,0,0,0,0,0,0,100835,0.050999999
108.357,205.396,45.774,25362,2,4,1,0,5,135,1053,-3049,400030.15530000103,38207,42070,41852,30660,0,0,0,0,0,0,0,100838,0.122000001
107.654,206.038,45.896,1465,1,1,1,0,2,15,1001,1076,400030.15630000102,3644,2446,7349,1441,0,0,0,0,0,0,0,100841,0.149000004
106.714,205.500,45.943,246,1,5,1,0,2,10,1002,3103,400030.15670000104,2817,5161,6340,3648,0,0,0,0,0,0,0,100845,0.944000006
106.844,205.515,45.872,1175,2,2,0,0,2,15,1000,3084,400030.15740000102,3212,4464,7335,1025,0,0,0,0,0,0,0,100848,0.0860000029
107.678,206.156,45.704,139,3,3,0,0,2,13,1000,3083,400030.15750000102,119,5220,5650,577,0,0,0,0,0,0,0,100849,0.551999986
106.880,205.533,45.543,1968,4,4,0,0,2,11,1000,3097,400030.15850000101,3,5722,6908,810,0,0,0,0,0,0,0,100852,0.614000022
107.747,205.206,45.524,249,1,2,0,0,2,16,1002,3070,400030.15880000102,689,3875,4707,2666,0,0,0,0,0,0,0,100857,0.750999987
107.185,204.517,45.417,8204,1,3,0,0,3,55,1019,1664,400030.15930000105,15474,16637,16866,10833,0,0,0,0,0,0,0,100859,0.194000006
106.978,203.638,45.324,9947,1,1,1,0,3,57,1019,1679,400030.16000000102,14009,17723,18551,11608,0,0,0,0,0,0,0,100861,0.694000006
106.148,203.103,45.417,9099,2,4,0,0,3,50,1019,1707,400030.16030000104,15232,17481,18689,11095,0,0,0,0,0,0,0,100864,0.223000005
106.649,202.561,45.231,9398,4,4,1,0,3,59,1019,1695,400030.16100000101,14792,14879,19941,10592,0,0,0,0,0,0,0,100867,0.451999992
106.631,202.022,45.243,8842,1,4,0,0,3,51,1018,1685,400030.16150000104,15472,16316,18725,11698,0,0,0,0,0,0,0,100870,0.610000014
106.965,202.640,45.272,9563,1,2,0,0,3,53,1018,1701,400030.16190000105,14668,17286,18370,12597,0,0,0,0,0,0,0,100873,0.207000002
106.273,202.070,45.199,25544,1,1,0,1,5,137,1053,-3078,400030.16250000108,39026,40653,41300,27145,0,0,0,0,0,0,0,100878,0.0399999991
105.976,202.218,45.031,25845,2,2,0,0,5,130,1053,-3077,400030.16310000111,36347,40612,40372,28537,0,0,0,0,0,0,0,100879,0.707000017
106.918,203.082,44.904,24735,1,1,1,0,5,130,1052,-3094,400030.16390000109,39567,38681,41671,27378,0,0,0,0,0,0,0,100884,0.354000002
107.352,203.253,45.024,24414,4,4,1,0,5,130,1051,-5110,400030.16470000107,38287,38944,40801,28400,0,0,0,0,0,0,0,100885,0.644999981
107.590,204.072,45.140,24947,2,3,0,0,5,131,1053,-5083,400030.16500000108,36240,39219,40903,27450,0,0,0,0,0,0,0,100888,0.69599998
106.682,203.687,45.007,24879,5,5,0,0,5,135,1053,-5080,400030.16580000106,38242,39140,42370,28090,0,0,0,0,0,0,0,100893,0.556999981
105.755,203.067,44.945,24043,1,3,0,0,5,137,1053,-5064,400030.16630000109,39757,40549,41628,29761,0,0,0,0,0,0,0,100894,0.476000011
106.197,202.559,45.094,24687,1,1,1,0,5,130,1052,-5039,400030.16730000108,36984,39627,43895,28596,0,0,0,0,0,0,0,100898,0.612999976
105.390,201.926,44.979,1192,2,2,1,0,2,15,1002,3054,400030.16800000105,1705,3769,4265,2676,0,0,0,0,0,0,0,100902,0.816999972
105.739,202.507,44.902,343,1,2,0,0,2,10,1000,3068,400030.16860000108,1889,3404,5997,2045,0,0,0,0,0,0,0,100904,0.44600001
106.612,203.489,44.709,1822,2,3,0,0,2,13,1001,3042,400030.1690000011,3302,3209,5209,898,0,0,0,0,0,0,0,100906,0.0930000022
106.981,203.904,44.738,481,2,5,0,0,2,18,1000,3016,400030.17000000109,531,5122,6927,3854,0,0,0,0,0,0,0,100909,0.677999973
106.382,203.515,44.921,368,1,1,0,0,2,13,1000,3015,400030.17060000112,1961,2127,7480,3550,0,0,0,0,0,0,0,100914,0.35800001
106.541,204.149,44.762,971,2,2,1,0,2,12,1000,3030,400030.17160000111,3830,3870,7704,1372,0,0,0,0,0,0,0,100916,0.319999993
106.610,205.034,44.591,1691,2,5,0,0,2,17,1002,3053,400030.17210000113,900,4225,5906,500,0,0,0,0,0,0,0,100920,0.656000018
107.528,205.247,44.414,8530,1,1,1,0,3,56,1017,1679,400030.17250000115,13777,16310,17155,9955,0,0,0,0,0,0,0,100922,0.698000014
108.409,204.396,44.429,9952,3,3,1,0,3,52,1018,1703,400030.17270000116,14775,14354,17832,9944,0,0,0,0,0,0,0,100924,0.0829999968
108.578,205.260,44.473,9456,1,2,1,0,3,52,1018,1678,400030.17370000115,13681,14359,16772,11068,0,0,0,0,0,0,0,100927,0.252999991
107.737,205.616,44.601,9091,1,1,1,0,3,56,1019,1675,400030.17440000112,15164,15467,17569,10895,0,0,0,0,0,0,0,100930,0.335999995
108.474,205.480,44.636,8796,2,2,1,0,3,50,1018,1669,400030.17490000115,13465,14271,16781,10260,0,0,0,0,0,0,0,100933,0.851000011
108.917,206.038,44.695,9783,1,3,1,0,3,57,1018,1657,400030.17570000113,15272,14359,20096,11239,0,0,0,0,0,0,0,100937,0.331
108.768,206.778,44.616,17790,1,1,1,0,4,97,1034,2265,400030.1764000011,25287,29672,30387,18033,0,0,0,0,0,0,0,100939,0.653999984
108.292,207.018,44.500,17835,1,3,1,0,4,90,1034,4268,400030.17700000113,25426,27846,31768,20013,0,0,0,0,0,0,0,100943,0.335999995
108.990,207.808,44.421,17408,2,2,0,0,4,98,1035,4262,400030.17780000111,27980,26357,29899,20404,0,0,0,0,0,0,0,100945,0.174999997
109.699,208.113,44.474,24337,1,2,1,0,5,139,1053,-5036,400030.1788000011,37428,39081,42144,27812,0,0,0,0,0,0,0,100949,0.973999977
108.792,208.940,44.520,25047,2,2,1,0,5,139,1052,-5026,400030.17980000109,39425,40289,42167,27645,0,0,0,0,0,0,0,100952,0.538999975
109.390,209.341,44.711,24743,4,5,1,0,5,132,1052,-5001,400030.17990000109,38061,38100,43184,27450,0,0,0,0,0,0,0,100956,0.978999972
109.361,209.362,44.865,8737,3,4,0,0,3,56,1017,1679,400030.18020000111,13882,17300,17609,11229,0,0,0,0,0,0,0,100958,0.277999997
110.037,209.478,45.052,9938,2,2,1,0,3,58,1018,1658,400030.18060000113,15850,15533,17100,11701,0,0,0,0,0,0,0,100961,0.0799999982
110.273,208.621,44.955,9590,3,4,0,0,3,52,1017,1659,400030.18080000114,15990,17884,18484,11677,0,0,0,0,0,0,0,100965,0.361999989
109.770,209.019,45.026,9441,4,4,1,0,3,55,1018,1653,400030.18150000111,15920,17857,17865,9650,0,0,0,0,0,0,0,100968,0.842000008
109.316,208.152,45.040,9089,3,5,0,0,3,54,1017,1630,400030.18210000114,15981,15816,18700,12263,0,0,0,0,0,0,0,100969,0.911000013
109.482,208.607,45.214,9445,1,1,1,0,3,58,1017,1619,400030.18260000116,14520,16747,18604,10975,0,0,0,0,0,0,0,100972,0.640999973
109.444,208.880,45.213,8949,1,1,1,0,3,51,1019,1616,400030.18320000119,15491,14984,18590,11940,0,0,0,0,0,0,0,100975,0.289999992
109.119,209.433,45.045,8526,1,1,0,0,3,50,1017,1588,400030.18410000118,13401,14383,19806,10161,0,0,0,0,0,0,0,100978,0.057
108.886,210.277,45.077,8441,1,2,1,0,3,53,1018,1558,400030.18470000121,12870,17393,16500,12459,0,0,0,0,0,0,0,100982,0.344000012
108.703,209.440,45.066,8246,1,2,1,0,3,57,1017,1536,400030.18550000119,13755,16276,18793,12591,0,0,0,0,0,0,0,100985,0.987999976
109.431,209.438,45.194,16616,2,4,1,0,4,94,1036,4259,400030.18600000121,24534,27042,31758,22067,0,0,0,0,0,0,0,100989,0.38499999
108.564,210.278,45.076,16368,4,5,0,0,4,95,1034,4264,400030.18640000123,27866,26676,28572,18616,0,0,0,0,0,0,0,100991,0.109999999
109.170,210.708,45.241,16495,1,4,0,0,4,96,1036,4265,400030.18720000121,27087,28775,28497,18379,0,0,0,0,0,0,0,100995,0.806999981
109.326,210.508,45.379,16576,1,3,0,0,4,95,1034,4276,400030.18790000118,24612,29934,30272,19665,0,0,0,0,0,0,0,100996,0.419
108.406,210.345,45.450,16450,1,2,1,1,4,99,1034,4275,400030.18860000116,26471,26417,29391,21407,0,0,0,0,0,0,0,101000,0.152999997
107.747,210.738,45.388,16369,2,5,1,0,4,90,1034,4248,400030.18930000113,26166,26663,28777,18496,0,0,0,0,0,0,0,101004,0.870999992
107.717,211.379,45.222,25070,2,3,1,0,5,135,1052,-5029,400030.18960000115,37996,38176,41561,27167,0,0,0,0,0,0,0,101007,0.224000007
108.635,211.233,45.101,25343,3,4,1,0,5,135,1051,-5014,400030.19040000113,39313,39870,42924,30040,0,0,0,0,0,0,0,101009,0.967999995
108.214,211.020,45.270,25003,2,2,0,0,5,135,1053,-4997,400030.19050000113,36450,39389,41721,27954,0,0,0,0,0,0,0,101011,0.328000009
108.180,210.025,45.197,24341,3,3,0,0,5,136,1051,-4982,400030.19070000114,36036,38761,43440,29674,0,0,0,0,0,0,0,101015,0.275999993
107.546,210.346,45.362,25455,1,2,1,0,5,134,1051,-4974,400030.19160000113,36929,39896,41217,29306,0,0,0,0,0,0,0,101018,0.365999997
107.810,210.623,45.246,89,1,1,0,0,2,19,1001,3026,400030.19240000111,3641,4586,5579,2509,0,0,0,0,0,0,0,101021,0.690999985
108.411,210.967,45.329,152,3,4,0,0,2,16,1001,3031,400030.19270000112,2607,5265,7315,3783,0,0,0,0,0,0,0,101023,0.00999999978
109.115,211.180,45.468,342,1,4,0,0,2,18,1001,3003,400030.19370000111,97,5880,4435,1549,0,0,0,0,0,0,0,101026,0.234999999
109.625,210.509,45.616,565,1,1,1,0,2,13,1000,2982,400030.19380000111,124,4092,7994,3809,0,0,0,0,0,0,0,101029,0.92900002
109.659,210.586,45.656,892,2,5,0,0,2,17,1002,2996,400030.19400000112,238,5967,6543,3033,0,0,0,0,0,0,0,101034,0.852999985
109.594,211.119,45.822,708,5,5,0,0,2,11,1001,2982,400030.19440000114,1534,4151,4617,1531,0,0,0,0,0,0,0,101036,0.347000003
109.433,212.100,45.957,873,3,4,1,0,2,11,1002,2954,400030.19460000115,1514,2486,6778,2238,0,0,0,0,0,0,0,101040,0.411000013
110.316,212.104,46.079,1374,1,4,0,0,2,11,1001,2961,400030.19560000114,3791,3214,4271,928,0,0,0,0,0,0,0,101041,0.526000023
111.250,211.988,46.135,686,4,4,1,0,2,15,1001,2969,400030.19630000112,225,4661,6886,2775,0,0,0,0,0,0,0,101044,0.0820000023
111.495,212.793,45.994,9778,2,2,0,0,3,59,1017,1517,400030.1971000011,15793,16250,17432,11234,0,0,0,0,0,0,0,101047,0.528999984
111.619,213.409,45.870,8965,1,1,1,0,3,59,1017,1495,400030.19810000109,12091,17577,18291,10242,0,0,0,0,0,0,0,101050,0.549000025
112.499,214.084,45.908,8520,2,3,1,0,3,55,1019,1471,400030.19900000107,13824,17665,19191,10607,0,0,0,0,0,0,0,101055,0.662999988
113.249,213.574,46.007,16769,2,5,0,1,4,91,1035,4268,400030.19930000108,27703,28067,31769,19488,0,0,0,0,0,0,0,101056,0.195999995
113.971,213.709,45.867,16239,3,3,0,0,4,99,1036,4294,400030.20000000106,25584,26941,32094,20829,0,0,0,0,0,0,0,101060,0.513000011
113.845,214.084,45.820,16048,1,3,1,0,4,97,1034,4302,400030.20030000107,26344,26560,31247,19540,0,0,0,0,0,0,0,101062,0.492000014
113.956,213.643,45.957,17216,1,1,0,0,4,98,1035,4274,400030.20060000109,25278,27846,29049,19407,0,0,0,0,0,0,0,101065,0.379000008
114.417,213.886,45.877,17784,1,3,1,0,4,93,1035,2298,400030.20130000106,24068,28918,30676,19578,0,0,0,0,0,0,0,101068,0.754999995
113.814,213.016,46.046,17664,1,4,0,0,4,94,1034,2316,400030.20220000105,25725,26368,28118,18417,0,0,0,0,0,0,0,101072,0.878000021
113.507,212.247,46.150,17079,3,5,0,0,4,96,1034,2314,400030.20290000102,24515,26584,30056,20454,0,0,0,0,0,0,0,101076,0.800999999
113.608,212.253,46.323,16486,1,1,1,0,4,97,1034,2310,400030.20310000103,24962,26104,30734,20739,0,0,0,0,0,0,0,101079,0.476000011
113.756,212.110,46.331,8201,3,3,1,0,3,54,1017,3501,400030.20410000102,14051,14508,19888,9759,0,0,0,0,0,0,0,101082,0.232999995
113.952,211.269,46.383,8086,1,1,0,0,3,53,1019,3478,400030.20450000104,15384,14519,18215,11753,0,0,0,0,0,0,0,101083,0.310000002
113.351,211.440,46.556,9162,1,4,0,0,3,56,1017,3487,400030.20490000106,13306,16014,18265,10108,0,0,0,0,0,0,0,101086,0.800999999
112.998,210.963,46.501,8937,2,2,1,0,3,59,1017,3468,400030.20520000107,14683,17170,19865,12030,0,0,0,0,0,0,0,101091,0.00800000038
