x,y,z,intensity,return_number,number_of_returns,scan_direction_flag,edge_of_flight_line,classification,user_data,point_source_id,scan_angle,gps_time,red,green,blue,nir,wavepacket_index,wavepacket_offset,wavepacket_size,return_point_wave_location,x_t,y_t,z_t,GridID,Confidence
4113.326,2773.5750000000003,103.455,19335,3,2,0,1,2,173,63,61,400000.2383373056,14172,42394,24621,3965,0,9152,32,8.606446,-0.6865823,-0.68128043,0.2737819,912843,0.64046794
4113.454,2773.737,103.541,37897,1,3,0,0,9,135,2,-43,400000.2400040001,4402,39228,32374,34272,0,9216,32,1.0889795,-0.9778736,0.49304268,0.17086798,991001,0.20280042
4113.57,2773.901,103.733,15793,1,3,0,1,15,147,70,53,400000.2416706945,22057,13210,53812,60159,0,9280,32,7.487069,0.19995503,-0.6321498,0.98527837,875317,0.8840666
4113.624,2774.069,103.836,40382,2,2,1,1,3,154,90,-22,400000.24333738897,26882,4111,60078,30144,0,9344,32,7.945379,0.73735243,0.30439034,-0.65489674,491071,0.58608806
4113.798,2774.2200000000003,103.991,24876,3,1,1,1,11,90,1,3,400000.2450040834,45547,3630,33754,954,0,9408,32,2.5698981,0.636951,0.9554316,0.33752733,351209,0.7869841
4113.982,2774.297,104.102,7905,2,1,1,1,11,110,85,45,400000.24667077785,8225,53400,43224,5544,0,9472,32,4.895302,0.82971084,0.48768732,0.6709638,201649,0.12170259
4114.053,2774.3740000000003,104.18,7654,1,1,0,0,11,162,82,38,400000.24833747227,33894,1682,6354,25720,0,9536,32,0.27926067,-0.51694596,0.19623034,0.28628206,329896,0.54607385
4114.186,2774.4990000000003,104.26,1955,1,2,1,1,31,6,82,77,400000.25000416674,35297,41158,53900,2917,0,9600,32,8.725695,0.16157268,-0.35605335,0.4170331,532658,0.3351509
4114.252,2774.652,104.351,35249,2,1,0,1,22,117,12,-36,400000.2516708612,56223,43701,43294,22428,0,9664,32,6.2435055,-0.6864625,-0.029381612,-0.48045114,563348,0.7161132
4114.403,2774.707,104.419,35731,3,3,0,0,14,117,9,-54,400000.2533375556,53802,13668,1644,25975,0,9728,32,8.720096,-0.5471407,-0.62864697,0.23377497,295948,0.1438984
4114.495,2774.839,104.565,22730,3,2,0,0,2,34,3,-90,400000.2550042501,24999,52326,33575,24971,0,9792,32,4.6304083,-0.60954887,-0.62190866,-0.6117489,162500,0.17421322
4114.644,2775.022,104.749,26109,1,1,1,0,21,225,28,75,400000.2566709445,15821,30161,59763,42273,0,9856,32,4.2396626,0.73863834,0.8784581,0.415691,466043,0.777312
4114.803,2775.091,104.892,62986,1,1,1,0,22,7,39,47,400000.258337639,3718,28113,37516,62033,0,9920,32,9.751943,-0.44907966,0.5593816,0.4656603,622008,0.61751574
4114.969,2775.188,105.059,28015,2,1,1,1,6,110,21,-73,400000.2600043334,43524,39265,61486,40781,0,9984,32,7.247555,-0.3615373,0.81685245,-0.9994696,186087,0.6449532
4115.035,2775.386,105.173,26261,2,1,0,0,25,198,12,-67,400000.26167102787,49361,49390,9251,59978,0,10048,32,3.5040674,0.79012364,0.3264477,0.5532252,738052,0.1542407
4115.222,2775.485,105.265,35631,2,1,1,0,24,11,86,-83,400000.2633377223,55522,22975,8800,5710,0,10112,32,8.5051565,-0.33811805,-0.33017632,0.817183,300196,0.49758157
4115.307,2775.539,105.345,9951,3,2,0,0,22,144,39,-56,400000.26500441675,53258,51338,24596,65018,0,10176,32,7.203203,-0.14917034,-0.27667394,0.72496104,349149,0.9395994
4115.362,2775.692,105.489,10166,3,2,1,1,24,122,72,11,400000.26667111117,31343,569,8841,26895,0,10240,32,3.38809,-0.549719,0.15593112,-0.64464116,125488,0.17871208
4115.496,2775.889,105.542,31775,2,1,0,0,7,189,10,68,400000.26833780564,6636,54364,3092,9518,0,10304,32,6.688239,-0.34014088,-0.6490584,0.40582934,436090,0.6587798
4115.601,2775.974,105.61,44289,2,3,0,0,28,108,13,-87,400000.27000450005,57821,25359,22532,48205,0,10368,32,2.4871988,0.4998574,0.7643324,-0.43198326,726302,0.43471357
4115.776,2776.056,105.778,47707,1,3,0,1,5,130,29,44,400000.2716711945,24616,46670,41860,17570,0,10432,32,0.5928013,-0.6864797,-0.44755882,-0.9166842,959129,0.28126982
4115.947,2776.1710000000003,105.94800000000001,14976,1,3,0,0,23,181,11,-10,400000.27333788894,64190,8733,41211,28626,0,10496,32,8.099915,-0.84969056,-0.4151564,-0.20156042,446745,0.8367571
4116.044,2776.301,106.101,34678,2,3,0,1,18,119,76,-90,400000.2750045834,10326,60211,25011,1756,0,10560,32,9.62311,0.07861946,0.4330818,-0.20475559,575147,0.4236812
4116.237,2776.473,106.18900000000001,34666,2,1,0,0,9,56,5,-76,400000.2766712779,26046,22593,15499,50350,0,10624,32,6.5166106,-0.06098835,-0.08834572,0.7826958,295595,0.28824475
4116.331,2776.6730000000002,106.305,22751,2,1,0,1,30,219,87,-40,400000.2783379723,9985,62232,32561,62025,0,10688,32,4.2739286,-0.10601553,-0.93215996,0.75028265,472889,0.57187325
4116.4580000000005,2776.844,106.376,52888,1,2,0,1,16,248,82,13,400000.28000466677,21952,11804,36599,28242,0,10752,32,5.5767913,0.88478255,-0.78307456,0.047383692,547324,0.68627465
4116.5470000000005,2776.938,106.518,41535,1,1,0,1,25,207,21,-68,400000.2816713612,16602,21398,39185,60761,0,10816,32,3.6791604,0.968712,-0.8762222,0.46825668,907225,0.700688
4116.737,2777.106,106.648,57890,1,3,0,0,28,101,85,32,400000.28333805565,22571,54624,44979,14741,0,10880,32,7.790077,0.713739,0.015077574,-0.4306811,815138,0.7774932
4116.812,2777.251,106.82900000000001,32876,1,3,1,1,19,221,45,-85,400000.28500475007,49133,27575,8562,24201,0,10944,32,7.935165,0.25878155,-0.58069116,-0.74492455,972436,0.94382125
4116.869,2777.3740000000003,106.994,28290,3,1,0,0,19,236,27,38,400000.28667144454,42975,16309,38485,25618,0,11008,32,2.469433,-0.85041803,-0.14012578,0.43855911,923309,0.5233377
4116.984,2777.52,107.083,64040,2,1,1,0,6,227,93,-17,400000.28833813895,44362,63586,16652,21715,0,11072,32,3.0291233,-0.39242655,-0.91713583,0.5578771,928162,0.5050438
4117.183,2777.635,107.144,37461,1,1,1,1,9,84,76,78,400000.2900048334,20084,51384,35932,18864,0,11136,32,0.2898173,-0.6826965,0.6003437,-0.64331776,968817,0.5029541
4117.366,2777.78,107.266,48977,3,3,1,1,29,102,31,-19,400000.29167152784,34224,60020,32793,32917,0,11200,32,2.4574144,-0.13256794,0.8010696,0.28411773,525115,0.5751002
4117.529,2777.9410000000003,107.42,38293,1,3,0,0,17,137,64,29,400000.2933382223,50511,48325,40927,54505,0,11264,32,4.4510655,0.0006615546,0.15771905,-0.88295966,363136,0.38845363
4117.712,2777.993,107.527,39025,2,1,0,1,29,218,5,74,400000.2950049167,57050,17305,2470,21158,0,11328,32,0.3520625,-0.33820572,-0.15402555,-0.3627786,915849,0.37815186
4117.896,2778.135,107.727,40448,1,3,1,0,1,205,3,7,400000.2966716112,44470,60763,831,3170,0,11392,32,1.6496462,0.49808955,0.374246,-0.38210553,736618,0.929619
4118.024,2778.208,107.866,54409,2,3,1,1,7,143,33,10,400000.2983383056,5308,25727,32716,27135,0,11456,32,5.0551705,-0.5993657,0.056778107,0.23321044,733353,0.53133434
4118.122,2778.309,108.057,5212,1,1,1,1,24,237,42,-83,400000.3000050001,22533,7385,43830,61567,0,11520,32,6.664397,-0.2902002,-0.8161916,0.09056903,883031,0.86232674
4118.287,2778.425,108.241,60465,3,1,0,0,24,145,68,-90,400000.30167169456,8271,11879,42756,1513,0,11584,32,6.49857,0.3144923,-0.92137545,0.63705516,407451,0.30504176
4118.437,2778.621,108.37,1338,3,1,1,1,25,218,90,-61,400000.30333838897,45995,52083,27511,31346,0,11648,32,4.160539,0.978735,0.90929663,-0.019855574,383112,0.105517246
4118.543,2778.7200000000003,108.555,51413,2,3,0,1,31,126,30,69,400000.30500508344,48404,39651,63965,1772,0,11712,32,4.348099,0.9959674,-0.8510372,0.21197455,228431,0.8243927
4118.607,2778.893,108.679,10069,2,1,1,1,0,131,68,-71,400000.30667177786,18980,7689,61694,50864,0,11776,32,0.17507781,0.21799044,0.98381025,0.041884072,274938,0.38252234
4118.769,2778.993,108.849,45062,2,3,0,0,27,254,29,58,400000.3083384723,51502,43526,43034,44933,0,11840,32,6.1235604,0.5785952,-0.45808128,-0.08481336,821303,0.5615848
4118.858,2779.078,108.97800000000001,24637,3,3,1,0,17,2,43,46,400000.31000516674,24842,37492,65328,53497,0,11904,32,5.5516396,-0.08698328,0.39335245,0.017707806,288859,0.038478393
4119.049,2779.193,109.152,50519,3,2,1,0,1,122,91,-37,400000.3116718612,35322,42432,42772,49969,0,11968,32,3.0425627,0.45773447,0.122433275,-0.90088123,229374,0.70741457
4119.135,2779.256,109.308,52227,3,1,1,0,26,177,43,-83,400000.3133385556,27496,47069,39717,35544,0,12032,32,8.03973,0.2222576,-0.6917784,0.81064093,673349,0.6354273
4119.203,2779.429,109.411,58837,2,2,0,0,27,182,31,-77,400000.3150052501,20571,16334,42581,59024,0,12096,32,8.113169,0.503057,0.642467,-0.45077768,195263,0.57660395
4119.378,2779.554,109.507,4026,2,3,0,0,7,11,83,11,400000.3166719445,2858,15566,50781,48228,0,12160,32,3.6423688,0.09420581,-0.016497511,-0.6613118,560048,0.31018466
4119.451,2779.707,109.673,2440,1,1,0,1,22,186,13,-63,400000.318338639,44918,11228,60933,56870,0,12224,32,5.159925,0.36846402,-0.67133886,-0.21594271,582043,0.8759994
4119.528,2779.877,109.86800000000001,2544,1,1,1,0,19,247,49,0,400000.3200053334,6943,61585,44971,22643,0,12288,32,1.1203493,0.3332266,-0.035878748,-0.8692913,621780,0.92611206
4119.668,2779.9880000000003,109.976,23161,1,1,1,0,27,170,46,-53,400000.3216720279,29044,39986,25977,46018,0,12352,32,6.0355835,-0.23918836,0.30156526,-0.24745874,240276,0.5054144
4119.849,2780.106,110.155,60239,1,2,1,0,1,209,38,-45,400000.3233387223,54410,61954,23242,7081,0,12416,32,8.281554,-0.103630394,-0.5702099,-0.62116224,694171,0.8597248
4119.928,2780.194,110.291,27384,2,3,1,0,29,40,31,0,400000.32500541676,59861,4992,55208,62727,0,12480,32,2.6622002,0.59441453,0.71317,0.037386917,186284,0.90750843
4120.025,2780.351,110.476,48435,1,3,1,1,21,225,87,-38,400000.32667211123,13070,57551,36369,56958,0,12544,32,5.1618156,-0.1284173,-0.5263372,-0.7949334,703267,0.20351121
4120.192,2780.526,110.667,64448,3,1,0,1,26,171,17,5,400000.32833880564,20359,12468,10337,24413,0,12608,32,1.4381614,-0.4623945,-0.42993042,0.38049364,626888,0.31982818
4120.387,2780.6620000000003,110.83800000000001,31260,2,1,0,0,15,106,47,-18,400000.3300055001,55194,7177,37402,64778,0,12672,32,5.993192,0.7152717,0.23863363,0.87566483,484489,0.92642504
4120.512,2780.718,110.907,35221,2,2,0,0,27,229,94,52,400000.33167219453,4980,24136,53853,1633,0,12736,32,7.6131845,-0.492826,-0.9242156,0.3114141,612308,0.37248704
4120.584,2780.8740000000003,111.033,27323,3,2,1,0,1,124,98,51,400000.333338889,64686,44466,9763,47559,0,12800,32,4.813824,0.86993426,0.118280865,-0.109918624,547054,0.34442332
4120.636,2781.025,111.22200000000001,48647,3,3,1,0,1,74,71,13,400000.3350055834,42327,62209,28,62368,0,12864,32,7.1651683,-0.05846482,-0.051522166,0.43033436,425583,0.8688839
4120.7210000000005,2781.126,111.35900000000001,29167,2,2,0,1,5,160,82,-28,400000.3366722779,32221,54155,12026,51507,0,12928,32,9.98011,0.8137369,0.5586561,0.33180967,965697,0.19423515
4120.79,2781.237,111.424,35956,1,1,1,0,20,144,3,-35,400000.3383389723,5807,20151,44710,8801,0,12992,32,7.2451954,-0.09261663,0.3531419,-0.63462985,827673,0.16861978
4120.942,2781.362,111.566,55441,1,1,1,0,18,81,63,0,400000.3400056668,63480,62953,54003,44624,0,13056,32,8.482883,0.7099232,-0.5685976,-0.01318883,641316,0.081638604
4121.01,2781.53,111.755,53138,3,2,1,0,21,232,87,7,400000.3416723612,10515,12356,33184,15483,0,13120,32,4.9206486,-0.91543597,0.9160876,-0.18281016,105145,0.06773873
4121.136,2781.6820000000002,111.876,54731,3,3,0,1,16,224,6,54,400000.34333905566,30079,28347,36591,7383,0,13184,32,5.2234764,0.7651082,0.0059860116,0.39799783,900225,0.15735647
4121.29,2781.81,112.055,27352,3,3,1,0,0,120,71,-49,400000.3450057501,44729,54251,12672,22999,0,13248,32,0.97808796,0.98445696,0.57114035,-0.60645664,372027,0.74561125
4121.428,2781.981,112.108,43380,2,2,0,0,18,119,47,89,400000.34667244455,56091,3673,45047,32203,0,13312,32,5.981128,0.38402906,0.8307246,0.94856817,359918,0.61411595
4121.5070000000005,2782.16,112.252,31908,3,2,0,0,10,76,41,55,400000.34833913896,32517,37319,25171,40952,0,13376,32,5.281191,-0.5075853,-0.070241995,-0.47421196,424339,0.041350704
4121.678,2782.217,112.449,41133,2,3,1,0,24,203,82,73,400000.35000583343,47364,49169,48318,10652,0,13440,32,6.448107,0.034282535,0.7816467,0.50602686,980083,0.40729496
4121.835,2782.2780000000002,112.519,46727,2,1,0,0,12,42,22,-29,400000.3516725279,52168,46750,60902,13314,0,13504,32,0.72305816,-0.03659437,0.089252986,-0.32690504,589788,0.523709
4121.996,2782.399,112.648,49821,2,3,1,0,13,160,52,-32,400000.3533392223,57458,19692,7320,4746,0,13568,32,8.482245,-0.18038526,-0.22797905,-0.7832335,162686,0.61105984
4122.066,2782.5660000000003,112.71300000000001,48073,2,1,1,1,25,39,40,11,400000.3550059168,47761,59422,42909,57728,0,13632,32,7.0904984,0.41104278,0.6462376,0.4410628,857503,0.2822144
4122.134,2782.6330000000003,112.825,63529,1,1,1,0,26,44,66,14,400000.3566726112,35022,54014,9916,7125,0,13696,32,8.348374,0.36302757,0.37923366,0.2483017,344172,0.18915993
4122.3240000000005,2782.812,112.986,55074,2,3,1,0,6,198,9,-17,400000.3583393057,26505,33713,40445,47826,0,13760,32,7.037502,0.5229687,0.63799626,-0.6780503,188502,0.40398094
4122.433,2782.8830000000003,113.165,39086,1,2,1,1,30,93,87,-65,400000.3600060001,17285,42723,38445,26308,0,13824,32,4.848326,0.47422123,-0.31222698,-0.54435855,780395,0.5071816
4122.528,2783.0370000000003,113.346,21824,2,1,0,1,22,94,25,-50,400000.36167269456,54016,29507,20537,6714,0,13888,32,0.19079666,0.21773766,0.18810603,0.42308414,713871,0.96332437
4122.652,2783.208,113.514,18563,2,1,1,1,18,48,74,-6,400000.363339389,57369,18409,36339,10989,0,13952,32,9.867487,0.34352818,-0.22608356,-0.12400705,209259,0.84884584
4122.801,2783.265,113.69200000000001,3015,2,3,1,0,3,94,51,-35,400000.36500608345,36555,34595,42732,6714,0,14016,32,3.5161145,-0.47355908,-0.93134195,-0.26202893,190459,0.95260406
4122.994,2783.442,113.812,17957,3,2,0,0,29,57,70,-85,400000.36667277786,46240,47645,38215,49064,0,14080,32,2.714118,-0.604839,0.24070367,0.44052178,364325,0.30758038
4123.087,2783.618,113.982,63787,2,3,1,1,1,95,22,-12,400000.36833947233,64922,46209,63058,25331,0,14144,32,9.815808,0.8849042,0.57277596,-0.5189882,914526,0.839004
4123.276,2783.69,114.15,46674,3,1,1,0,3,102,29,-23,400000.37000616675,23372,16872,34727,4199,0,14208,32,3.788325,0.041322056,0.9653543,0.43368137,995126,0.8937256
4123.33,2783.771,114.288,35609,1,3,0,0,5,193,32,52,400000.3716728612,62866,35962,33983,16109,0,14272,32,5.167702,0.9049995,-0.62801695,-0.27539405,386269,0.2879072
4123.463,2783.9500000000003,114.34100000000001,52197,2,3,1,0,24,168,83,14,400000.37333955563,62172,21472,2535,64441,0,14336,32,0.453705,0.91754806,0.78520226,0.046775945,924646,0.83071303
4123.608,2784.145,114.433,14447,2,2,0,0,19,16,20,60,400000.3750062501,10484,53703,54908,44868,0,14400,32,1.5074095,-0.43093318,-0.86922,0.4420788,349342,0.9541443
4123.674,2784.268,114.557,48471,1,3,1,0,13,249,40,-46,400000.3766729446,23544,26813,44819,13958,0,14464,32,1.2436715,-0.35253572,0.14238016,0.6016887,760637,0.73774093
4123.745,2784.337,114.71000000000001,39472,2,3,0,1,11,105,43,4,400000.378339639,55332,56224,1840,27797,0,14528,32,9.167663,-0.6233947,-0.18575628,0.49510652,647574,0.7242064
4123.858,2784.429,114.773,11467,1,2,1,1,13,140,22,24,400000.38000633346,44830,12530,1497,62976,0,14592,32,7.8190036,0.63161516,-0.2904929,-0.9280748,296238,0.37072852
4124.053,2784.529,114.875,44915,2,2,0,0,26,35,85,69,400000.3816730279,998,4095,23373,7330,0,14656,32,1.0759455,-0.43976116,0.09689412,0.64942753,179968,0.8898988
4124.192,2784.674,114.976,59111,1,1,0,0,28,5,33,10,400000.38333972235,47291,35514,41197,26057,0,14720,32,8.375696,-0.17203417,0.06403902,0.7639829,565166,0.5082635
4124.3820000000005,2784.832,115.047,50267,3,1,1,1,23,208,65,-65,400000.38500641676,44467,25856,51912,11985,0,14784,32,2.6405723,-0.96950185,-0.9029474,0.3547777,427083,0.2936921
4124.553,2784.973,115.164,17850,3,3,0,1,4,97,22,-52,400000.38667311124,9652,24756,18857,51995,0,14848,32,6.3484483,-0.39064887,-0.43154725,-0.027275767,672499,0.38159806
4124.673,2785.157,115.32600000000001,42389,1,1,0,0,2,8,43,24,400000.38833980565,39400,33607,58740,52475,0,14912,32,6.3722496,-0.7333449,-0.2334494,-0.7817064,141156,0.851841
4124.841,2785.208,115.525,61561,1,1,0,1,25,147,91,51,400000.3900065001,51213,62372,61539,17421,0,14976,32,4.965761,0.5259159,0.49597695,-0.50292015,968903,0.81831664
4124.894,2785.317,115.69800000000001,52572,2,3,0,0,21,94,49,-60,400000.39167319454,40507,25850,19422,59108,0,15040,32,2.119814,-0.89564,0.4865282,0.5301745,224282,0.89602834
4124.96,2785.411,115.876,3969,3,3,1,1,16,167,37,-3,400000.393339889,21996,8604,41694,49779,0,15104,32,3.0143287,-0.31870174,-0.12079882,-0.48034886,436730,0.94417614
4125.134,2785.574,115.982,7688,1,3,0,0,31,211,21,-86,400000.3950065834,56063,57715,20378,23598,0,15168,32,9.72562,0.13366063,0.963698,-0.36459085,129742,0.18209358
4125.304,2785.726,116.153,45127,2,3,1,1,21,183,6,-81,400000.3966732779,10952,34766,54629,43397,0,15232,32,1.4110684,0.4652787,-0.094725974,0.3999678,797985,0.8893052
4125.389,2785.909,116.303,17501,2,2,0,0,2,236,85,-88,400000.3983399723,2969,58175,15804,56716,0,15296,32,5.05556,-0.1388946,-0.36998352,0.6268257,392954,0.9586116
4125.518,2786.006,116.403,18915,1,1,0,0,10,138,93,-80,400000.4000066668,47682,5564,43214,10306,0,15360,32,7.5548196,0.3502415,-0.6862541,-0.68768674,359250,0.5199802
4125.659,2786.185,116.512,14782,2,3,1,1,29,90,49,-35,400000.40167336125,34365,57048,49144,13892,0,15424,32,7.977571,0.59676474,-0.6201284,0.5526289,145901,0.2426282
4125.839,2786.315,116.681,36865,1,2,1,1,3,199,17,3,400000.40334005567,7178,3762,42268,5427,0,15488,32,2.501913,-0.8001403,0.66553,-0.09251688,560815,0.55468124
4125.9800000000005,2786.388,116.762,35072,1,1,1,1,6,32,1,80,400000.40500675014,4648,26744,45687,62558,0,15552,32,9.1934,-0.2032334,-0.016918007,0.52665925,976759,0.32596976
4126.092,2786.563,116.923,19443,3,2,0,0,18,32,89,-16,400000.40667344455,35055,64063,58263,61941,0,15616,32,6.095529,-0.71705335,-0.94130325,0.24067809,990969,0.28530833
4126.198,2786.648,117.051,57158,1,1,1,1,23,207,32,-45,400000.408340139,19652,10469,16535,45603,0,15680,32,1.7721572,-0.794845,0.6890743,-0.8170441,494878,0.23192605
4126.312,2786.812,117.126,12747,3,1,1,0,0,218,45,-6,400000.41000683344,32639,4508,63539,50666,0,15744,32,2.6048088,-0.2174602,-0.36482957,0.1191636,671787,0.19442701
4126.46,2786.942,117.239,6684,1,1,0,1,27,171,46,10,400000.4116735279,47657,17427,12131,65080,0,15808,32,4.590905,0.31942365,-0.55463105,-0.14353728,411703,0.24668148
4126.64,2787.07,117.384,5775,3,2,1,0,18,177,80,-21,400000.4133402223,50825,58355,24259,25090,0,15872,32,0.86711305,-0.38807213,-0.8755186,-0.022056727,460143,0.31063607
4126.758,2787.2000000000003,117.515,24556,3,1,1,0,24,55,4,31,400000.4150069168,35899,61182,32411,49287,0,15936,32,1.0186268,0.1949787,-0.22810882,-0.49778926,931314,0.6671217
4126.845,2787.396,117.566,40691,3,2,0,0,28,128,95,38,400000.4166736112,52707,55066,2883,4825,0,16000,32,7.7569427,0.29026347,0.8830846,0.32479987,750993,0.73081565
4126.93,2787.534,117.739,36338,1,3,1,1,21,241,86,-55,400000.4183403057,30057,33400,2084,63888,0,16064,32,3.3936985,-0.105398424,-0.1157821,-0.42678353,579083,0.71894
4127.092,2787.59,117.898,53785,1,2,0,1,26,237,55,-65,400000.4200070001,65322,56634,34620,56740,0,16128,32,7.8414464,0.058938097,0.71397734,0.5192108,861083,0.61821175
4127.265,2787.784,117.99300000000001,18378,3,1,0,0,1,90,66,-36,400000.42167369457,59988,19478,48017,20860,0,16192,32,5.7324824,-0.6795418,0.1355315,0.014390209,675723,0.6048501
4127.331,2787.876,118.131,8276,3,2,1,1,7,252,6,11,400000.423340389,25398,961,55891,36879,0,16256,32,0.5118842,-0.21614818,-0.7181894,-0.6390757,490370,0.12304807
4127.3910000000005,2787.997,118.28,10079,3,1,0,1,21,17,72,54,400000.42500708345,26317,38468,37594,53947,0,16320,32,3.824849,0.004265203,0.49486086,-0.7061667,469457,0.77694947
4127.53,2788.17,118.36200000000001,11595,2,3,0,0,10,213,6,7,400000.4266737779,3477,11799,30874,50808,0,16384,32,1.1676456,-0.9915787,-0.4370954,-0.4850298,251338,0.77867335
4127.602,2788.233,118.49600000000001,22583,1,1,1,1,26,95,23,-47,400000.42834047234,27978,9792,20091,16899,0,16448,32,3.521541,-0.2967676,-0.8437008,0.42818853,724538,0.595132
4127.775,2788.318,118.56400000000001,16517,1,3,0,1,8,158,65,75,400000.4300071668,26909,63097,19983,4960,0,16512,32,6.0664816,0.3544485,-0.75542516,-0.021557631,579210,0.027649488
4127.872,2788.4990000000003,118.709,26489,2,2,0,1,17,171,68,42,400000.4316738612,41376,22225,34276,65058,0,16576,32,7.587047,0.3009071,0.77496487,0.2235128,638349,0.75718284
4127.944,2788.567,118.889,51278,2,1,0,1,13,254,34,-55,400000.4333405557,10826,59188,32650,48910,0,16640,32,1.7269452,-0.24158671,-0.7198189,-0.8945994,326980,0.47656837
4128.1320000000005,2788.694,118.952,22739,3,3,0,0,5,63,2,-38,400000.4350072501,26250,32757,14134,58055,0,16704,32,1.5835162,-0.6333521,-0.19689429,0.84595114,136234,0.34696412
4128.206,2788.772,119.142,7118,2,1,1,0,29,94,14,-27,400000.4366739446,29899,48840,39478,60929,0,16768,32,1.7674559,-0.6945865,0.86502206,-0.5291879,131107,0.75863034
4128.299,2788.875,119.217,14694,2,3,0,0,4,152,56,-61,400000.438340639,49076,21842,21612,60101,0,16832,32,1.5164417,-0.9650592,-0.35644987,0.3160444,238142,0.11531615
4128.372,2789.044,119.337,55364,3,1,0,1,18,92,90,29,400000.44000733347,9155,16212,21970,15569,0,16896,32,5.387976,-0.40263948,0.7933594,-0.27535132,701541,0.6871237
4128.4400000000005,2789.2380000000003,119.435,57264,3,3,0,1,6,99,75,7,400000.4416740279,1260,14932,12465,64625,0,16960,32,7.4705005,0.5978866,-0.29507864,0.2717889,835748,0.6675786
4128.493,2789.3740000000003,119.507,17962,2,1,1,1,10,21,53,-62,400000.44334072236,53736,37879,53357,45087,0,17024,32,9.309631,-0.7344994,-0.75564224,-0.22230996,828543,0.3097897
4128.551,2789.478,119.613,41774,1,2,0,1,21,222,94,60,400000.44500741677,11203,37938,56318,29203,0,17088,32,2.2945418,0.7762684,-0.4230223,0.06598544,363711,0.012164814
4128.627,2789.54,119.72,46038,2,3,0,1,26,32,29,-86,400000.44667411124,32060,64364,5541,51706,0,17152,32,5.1089926,-0.38995695,-0.27428988,-0.51967806,421099,0.81631154
4128.685,2789.65,119.916,14513,1,1,0,1,17,161,89,-20,400000.44834080565,22340,58237,5751,50897,0,17216,32,0.2885068,-0.058606897,0.34861076,-0.6777298,628750,0.5798108
4128.8240000000005,2789.822,120.052,42668,1,3,0,0,24,213,12,23,400000.4500075001,33833,22952,17456,49952,0,17280,32,2.0252295,-0.8410731,0.25776225,-0.9538722,955922,0.058767136
4128.976,2789.986,120.146,10926,3,2,0,1,17,96,53,-62,400000.45167419454,47292,40540,6303,30135,0,17344,32,1.3898399,0.97875416,-0.55617785,0.32387748,487846,0.9322008
4129.085,2790.089,120.209,14508,3,3,0,1,6,234,70,58,400000.453340889,40514,58097,15288,42569,0,17408,32,0.041495405,-0.11815774,-0.88499993,0.93732625,758374,0.06297095
4129.183,2790.165,120.367,63839,1,2,0,1,30,217,63,14,400000.4550075835,46782,39731,12222,59978,0,17472,32,9.872627,-0.71017456,-0.43925974,-0.28051984,251526,0.5163318
4129.308,2790.2960000000003,120.56,38157,2,2,0,0,6,116,55,1,400000.4566742779,16911,65213,24283,12006,0,17536,32,2.559033,-0.83124006,-0.32199162,0.25512606,997476,0.085873164
4129.49,2790.471,120.616,64194,1,2,1,0,29,85,11,-22,400000.4583409724,52252,26123,26313,13931,0,17600,32,5.7847676,-0.7077038,0.10451892,-0.05929858,657569,0.41437796
4129.667,2790.606,120.813,29251,2,2,1,1,29,225,80,-58,400000.4600076668,27512,11686,35578,1739,0,17664,32,9.926168,0.70348907,0.14609018,-0.85090804,657821,0.5545673
4129.724,2790.737,120.87100000000001,32781,1,1,0,1,12,186,67,21,400000.46167436126,23239,3175,25021,13456,0,17728,32,9.359683,-0.77977514,-0.39306167,-0.5542568,216456,0.6233288
4129.801,2790.893,120.99000000000001,30855,1,3,1,1,18,52,26,87,400000.46334105567,34235,8049,15304,27955,0,17792,32,8.709656,-0.055456467,-0.75679034,-0.16576752,663131,0.50477517
4129.887,2790.962,121.154,22719,2,2,0,0,1,198,74,11,400000.46500775014,50565,50446,64088,24724,0,17856,32,2.7252252,0.0054437495,-0.8763311,-0.8478994,472245,0.33326548
4129.974,2791.105,121.351,8449,2,3,0,1,14,221,55,-89,400000.46667444456,12786,59232,3863,21926,0,17920,32,8.25911,0.016489193,-0.31900105,-0.0044245636,498855,0.23705119
4130.11,2791.167,121.414,13808,1,1,0,1,13,216,16,-44,400000.468341139,49765,18097,13130,37916,0,17984,32,6.7314634,-0.7113868,-0.92489445,0.4030246,174409,0.3376526
4130.222,2791.241,121.593,17750,2,2,1,1,26,254,27,36,400000.47000783344,8161,50427,32951,38065,0,18048,32,7.120719,0.4861159,0.6241397,0.08761767,648299,0.8950169
4130.28,2791.2980000000002,121.697,62525,1,3,0,1,21,133,98,-87,400000.4716745279,58799,56333,55781,49453,0,18112,32,5.298434,0.20354088,0.42020026,-0.64846975,161289,0.23271772
4130.386,2791.4410000000003,121.879,3903,1,3,1,1,20,219,40,-6,400000.4733412223,25133,7326,47606,16352,0,18176,32,6.105367,0.65803486,0.78202146,0.5644739,779349,0.5986672
4130.514,2791.635,122.077,17559,3,3,0,0,0,90,28,56,400000.4750079168,12460,26208,33320,62436,0,18240,32,9.052374,0.29294664,-0.75356174,0.3077856,825806,0.8581408
4130.579,2791.707,122.19500000000001,57222,3,3,0,1,18,230,46,-50,400000.4766746112,62854,31209,22465,57520,0,18304,32,3.5043964,0.94661635,0.43745482,-0.6143655,802252,0.07818138
